"table_number","table_title","column_name","row_identifier","exact_value","source_file","row_column_or_key","caveat"
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_utc","lighter_oil","2023-03-03T13:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=lighter_oil, column=first_shoreline_arrival_utc","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","first_shoreline_arrival_h","lighter_oil","4.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=lighter_oil, column=first_shoreline_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_utc","lighter_oil","2023-03-04T05:59:00Z","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=lighter_oil, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","latest_first_arrival_h","lighter_oil","20.0","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=lighter_oil, grouped max first_arrival_h","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","total_beached_kg","lighter_oil","5261.192","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_arrival.csv","scenario_id=lighter_oil, column=total_beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_id","lighter_oil","shoreline_00324","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=lighter_oil, grouped max beached_kg","Support/context only."
"Table 5.10","Mindoro Phase 4 shoreline summary","max_beached_segment_kg","lighter_oil","","output/phase4/CASE_MINDORO_RETRO_2023/phase4_shoreline_segments.csv","scenario_id=lighter_oil, grouped max beached_kg","Support/context only."
"Table 5.11","reproducibility and artifact-governance results","manifest_name","final_validation_package","final_validation_manifest.json","output/final_validation_package/final_validation_manifest.json","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","final_validation_package","13","output/final_validation_package/final_validation_manifest.json","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","final_validation_package","final_validation_main_table.csv | final_validation_case_registry.csv | final_validation_benchmark_table.csv | final_validation_observation_table.csv | final_validation_limitations.csv","output/final_validation_package/final_validation_manifest.json","inventory note",""
"Table 5.11","reproducibility and artifact-governance results","manifest_name","final_reproducibility_package","final_reproducibility_manifest.json","output/final_reproducibility_package/final_reproducibility_manifest.json","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","final_reproducibility_package","12","output/final_reproducibility_package/final_reproducibility_manifest.json","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","final_reproducibility_package","final_manifest_index.csv | final_output_catalog.csv | final_phase_status_registry.csv | final_case_registry.csv | final_config_snapshot_index.csv | final_log_index.csv | software_versions.csv","output/final_reproducibility_package/final_reproducibility_manifest.json","inventory note",""
"Table 5.11","reproducibility and artifact-governance results","manifest_name","figure_package_publication","publication_figure_manifest.json","output/figure_package_publication/publication_figure_manifest.json","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","figure_package_publication","127","output/figure_package_publication/publication_figure_manifest.json","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","figure_package_publication","thesis_surface_count=53","output/figure_package_publication/publication_figure_manifest.json","inventory note",""
"Table 5.11","reproducibility and artifact-governance results","manifest_name","trajectory_gallery","trajectory_gallery_manifest.json","output/trajectory_gallery/trajectory_gallery_manifest.json","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","trajectory_gallery","20","output/trajectory_gallery/trajectory_gallery_manifest.json","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","trajectory_gallery","trajectory_gallery_index.csv | figures_index.md","output/trajectory_gallery/trajectory_gallery_manifest.json","inventory note",""
"Table 5.11","reproducibility and artifact-governance results","manifest_name","trajectory_gallery_panel","panel_figure_manifest.json","output/trajectory_gallery_panel/panel_figure_manifest.json","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","trajectory_gallery_panel","10","output/trajectory_gallery_panel/panel_figure_manifest.json","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","trajectory_gallery_panel","panel_figure_registry.csv | panel_figure_captions.md | panel_figure_talking_points.md","output/trajectory_gallery_panel/panel_figure_manifest.json","inventory note",""
"Table 5.11","reproducibility and artifact-governance results","manifest_name","phase1_freeze_sync","final_phase_status_registry.csv","output/final_reproducibility_package/final_phase_status_registry.csv","manifest file",""
"Table 5.11","reproducibility and artifact-governance results","inventory_or_row_count","phase1_freeze_sync","146","output/final_reproducibility_package/final_phase_status_registry.csv","count field or directory count",""
"Table 5.11","reproducibility and artifact-governance results","notes","phase1_freeze_sync","Architecture audited; the final 2016-2022 production rerun is still needed.","output/final_reproducibility_package/final_phase_status_registry.csv","inventory note",""
